accion_id,hallazgo_id,tipo,auditor,dependencia,accion,objetivo,indicador,unidad_medida,meta,recursos,fecha_inicio,fecha_fin,descripcion,denominacion_medida,ejecutor_login,ejecutor_name,ejecutor_email,ejecutor_rol
261,125,,rberdugo,RED,REALIZAR INFORMES DE REPORTE DE ESTADO DE LOS COMPONENTES DEL PROYECTO DE INVERSIÓN Y COMUNICARLOS A LOS ORDENADORES DEL GASTO PERIÓDICAMENTE HASTA QUE EL PROCESO SEA ADJUDICADO O DECLARADO DESIERTO.,,NUMERO DE INFORMES PRESENTADOS/NUMERO DE PROYECTOS DE INVERSIÓN A CARGO,NUMERO DE INFORMES PRESENTADOS/NUMERO DE PROYECTOS DE INVERSIÓN A CARGO,100,,2018-07-26,2019-07-25,,,udnet,Jefe de Red de datos,udnet@udistrital.edu.co,2
262,125,,rberdugo,RED,SOLICITAR AL COMITÉ DE CONTRATACIÓN QUE LOS CONTRATOS SE REALICEN  CON FACTURACIÓN PARCIAL CON EL FIN DE REALIZAR POR LO MENOS UN GIRO DURANTE LA VIGENCIA,,NUMERO DE SOLICITUDES AL COMITÉ DE CONTRATACIÓN/NÚMERO DE CONTRATOS QUE REQUIEREN FACTURACIÓN PARCIAL,NUMERO DE SOLICITUDES AL COMITÉ DE CONTRATACIÓN/NÚMERO DE CONTRATOS QUE REQUIEREN FACTURACIÓN PARCIAL,100,,2018-07-26,2019-07-25,,,udnet,Jefe de Red de datos,udnet@udistrital.edu.co,2
263,125,,rberdugo,PLANESTIC-UD,REVISIÓN DE CONSUMO MENSUAL Y GESTIÓN DE PAGO DE ACUERDO CON EL CONSUMO QUE SE GENERE.,,PRESENTAR DOCUMENTOS PARA PROCESOS DE PAGO.,PRESENTAR DOCUMENTOS PARA PROCESOS DE PAGO.,100,,2018-08-01,2019-07-25,,,planesticud,Director de Planestic - UD,planesticud@udistrital.edu.co,2
264,126,,rberdugo,OAPC,"AJUSTAR LA FORMULACIÓN DE LA POBLACIÓN OBJETIVO  A ATENDER MEDIANTE EL PROYECTO NO. 379 “CONSTRUCCIÓN NUEVA SEDE CIUDADELA EL PORVENIR – BOSA-"" TENIENDO EN CUENTA NO SÓLO LA NUEVA COBERTURA SINO TAMBIÉN EL TRASLADO DE PROYECTOS CURRICULARES EXISTENTES A E",,NÚMERO DE ESTUDIANTES ATENDIDOS EN LA SEDE BOSA - EL PORVENIR A FINALES DEL II SEMESTRE DE 2018.,NÚMERO DE ESTUDIANTES ATENDIDOS EN LA SEDE BOSA - EL PORVENIR A FINALES DEL II SEMESTRE DE 2018.,100,,2018-08-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
265,127,,rberdugo,OAPC,PRESENTAR LA ACTUALIZACIÓN DEL PLAN DE IMPLANTACIÓN DE LA SEDE BOSA ANTE LA SPD.,,DOCUMENTO DE ACTULIZACION APROBADO,DOCUMENTO DE ACTULIZACION APROBADO,100,,2018-08-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
266,127,,rberdugo,OAPC,"REALIZAR LAS FICHAS TÉCNICAS DEL DISEÑO, TRÁMITES Y PERMISOS NECESARIOS PARA ADELANTAR LAS ACCIONES DE MITIGACIÓN.",,NÚMERO DE FICHAS TECNICAS REALIZADAS,NÚMERO DE FICHAS TECNICAS REALIZADAS,100,,2018-08-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
267,128,,rberdugo,OAPC,REALIZAR SEGUIMIENTO A PLAN DE ACCIÓN TRIMESTRAL,,NO DE SEGUIMIENTO REALIZADOS AL AÑO,NO DE SEGUIMIENTO REALIZADOS AL AÑO,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
268,128,,rberdugo,OAPC,REALIZAR Y REMITIR INFORME DE SEGUIMIENTO PLAN DE ACCIÓN Y EJECUCIÓN FIN. AL EJECUTOR DEL PROYECTO,,NO DE INFORMES DE SEGUIMIENTO REALIZADOS EL AÑO.,NO DE INFORMES DE SEGUIMIENTO REALIZADOS EL AÑO.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
269,128,,rberdugo,OAPC,SOLICITAR PLAN DE INTERVENCIÓN A EJECUTOR.,,COMUNICADOS DE SOLICITUD A UNIDADES EJECUTORAS.,COMUNICADOS DE SOLICITUD A UNIDADES EJECUTORAS.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
270,128,,rberdugo,OAPC,SOCIALIZAR PLAN DE INTERVENCIÓN A LA OAPC,,NO DE REUNIONES REALIZADAS AL AÑO.,NO DE REUNIONES REALIZADAS AL AÑO.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
271,128,,rberdugo,OAPC,REALIZAR EL SEGUIMIENTO A PLAN DE INTERVENCIÓN.,,SEGUIMIENTOS AL PLAN DE INTERVENCIÓN,SEGUIMIENTOS AL PLAN DE INTERVENCIÓN,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
272,129,,rberdugo,OAPC,REALIZAR SEGUIMIENTO A PLAN DE ACCIÓN TRIMESTRAL,,NO DE SEGUIMIENTO REALIZADOS AL AÑO,NO DE SEGUIMIENTO REALIZADOS AL AÑO,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
273,129,,rberdugo,OAPC,REALIZAR Y REMITIR INFORME DE SEGUIMIENTO PLAN DE ACCIÓN Y EJECUCIÓN FIN. AL EJECUTOR DEL PROYECTO,,NO DE INFORMES DE SEGUIMIENTO REALIZADOS EL AÑO.,NO DE INFORMES DE SEGUIMIENTO REALIZADOS EL AÑO.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
274,129,,rberdugo,OAPC,SOLICITAR PLAN DE INTERVENCIÓN A EJECUTOR.,,COMUNICADOS DE SOLICITUD A UNIDADES EJECUTORAS.,COMUNICADOS DE SOLICITUD A UNIDADES EJECUTORAS.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
275,129,,rberdugo,OAPC,SOCIALIZAR PLAN DE INTERVENCIÓN A LA OAPC,,NO DE REUNIONES REALIZADAS AL AÑO.,NO DE REUNIONES REALIZADAS AL AÑO.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
276,129,,rberdugo,OAPC,REALIZAR EL SEGUIMIENTO A PLAN DE INTERVENCIÓN.,,SEGUIMIENTOS AL PLAN DE INTERVENCIÓN,SEGUIMIENTOS AL PLAN DE INTERVENCIÓN,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
277,130,,rberdugo,OAPC,REALIZAR SEGUIMIENTO A PLAN DE ACCIÓN TRIMESTRAL,,NO DE SEGUIMIENTO REALIZADOS AL AÑO,NO DE SEGUIMIENTO REALIZADOS AL AÑO,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
278,130,,rberdugo,OAPC,REALIZAR Y REMITIR INFORME DE SEGUIMIENTO PLAN DE ACCIÓN Y EJECUCIÓN FIN. AL EJECUTOR DEL PROYECTO,,NO DE INFORMES DE SEGUIMIENTO REALIZADOS EL AÑO.,NO DE INFORMES DE SEGUIMIENTO REALIZADOS EL AÑO.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
279,130,,rberdugo,OAPC,SOLICITAR PLAN DE INTERVENCIÓN A EJECUTOR.,,COMUNICADOS DE SOLICITUD A UNIDADES EJECUTORAS.,COMUNICADOS DE SOLICITUD A UNIDADES EJECUTORAS.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
280,130,,rberdugo,OAPC,SOCIALIZAR PLAN DE INTERVENCIÓN A LA OAPC,,NO DE REUNIONES REALIZADAS AL AÑO.,NO DE REUNIONES REALIZADAS AL AÑO.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
281,130,,rberdugo,OAPC,REALIZAR EL SEGUIMIENTO A PLAN DE INTERVENCIÓN.,,SEGUIMIENTOS AL PLAN DE INTERVENCIÓN,SEGUIMIENTOS AL PLAN DE INTERVENCIÓN,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
282,131,,rberdugo,OAPC,REALIZAR SEGUIMIENTO A PLAN DE ACCIÓN TRIMESTRAL,,NO DE SEGUIMIENTO REALIZADOS AL AÑO,NO DE SEGUIMIENTO REALIZADOS AL AÑO,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
283,131,,rberdugo,OAPC,REALIZAR Y REMITIR INFORME DE SEGUIMIENTO PLAN DE ACCIÓN Y EJECUCIÓN FIN. AL EJECUTOR DEL PROYECTO,,NO DE INFORMES DE SEGUIMIENTO REALIZADOS EL AÑO.,NO DE INFORMES DE SEGUIMIENTO REALIZADOS EL AÑO.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
284,131,,rberdugo,OAPC,SOLICITAR PLAN DE INTERVENCIÓN A EJECUTOR.,,COMUNICADOS DE SOLICITUD A UNIDADES EJECUTORAS.,COMUNICADOS DE SOLICITUD A UNIDADES EJECUTORAS.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
285,131,,rberdugo,OAPC,SOCIALIZAR PLAN DE INTERVENCIÓN A LA OAPC,,NO DE REUNIONES REALIZADAS AL AÑO.,NO DE REUNIONES REALIZADAS AL AÑO.,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
286,131,,rberdugo,OAPC,REALIZAR EL SEGUIMIENTO A PLAN DE INTERVENCIÓN.,,SEGUIMIENTOS AL PLAN DE INTERVENCIÓN,SEGUIMIENTOS AL PLAN DE INTERVENCIÓN,100,,2018-07-26,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
287,132,,rberdugo,MII,EJECUTAR EL 100% LAS ACTIVIDADES CONTRATADAS PARA EL CUMPLIMIENTO DE LAS METAS 2017,,TOTAL DE ACTIVIDADES EJECUTADAS    TOTAL DE ACTIVIDADES DEFINIDAS,TOTAL DE ACTIVIDADES EJECUTADAS    TOTAL DE ACTIVIDADES DEFINIDAS,100,,2018-09-01,2019-07-25,,,biblio,Jefe de Sección Biblioteca,biblio@udistrital.edu.co,2
288,132,,rberdugo,MII,AJUSTAR  LAS ACTIVIDADES DEL PROYECTO DE INVERSIÓN 4150 EN TERMINOS DE LAS META,,FICHA EBI ACTUALIZADA,FICHA EBI ACTUALIZADA,100,,2018-11-01,2019-07-25,,,biblio,Jefe de Sección Biblioteca,biblio@udistrital.edu.co,2
289,132,,rberdugo,MII,"INFORMAR A LA VICERRECTORIA ADMINISTRATIVA  LAS NECESIDADES A  CONTRATAR PARA LA VIGENCIA 2018 EN DICIEMBRE DE 2018,  REFERENTE A LA EJECUCIÓN DE LAS METAS.",,PLAN DE ADQUISICIONES PERSENTADO,PLAN DE ADQUISICIONES PERSENTADO,100,,2018-09-01,2019-07-25,,,biblio,Jefe de Sección Biblioteca,biblio@udistrital.edu.co,2
290,133,,rberdugo,OAPC,"AJUSTAR LA FORMULACIÓN DE LA POBLACIÓN OBJETIVO A ATENDER MEDIANTE EL PROYECTO NO. 379 “CONSTRUCCIÓN NUEVA SEDE CIUDADELA EL PORVENIR – BOSA-"" TENIENDO EN CUENTA NO SÓLO LA NUEVA COBERTURA SINO TAMBIÉN EL TRASLADO DE PROYECTOS CURRICULARES EXISTENTES A ES",,NÚMERO DE ESTUDIANTES ATENDIDOS EN LA SEDE BOSA - EL PORVENIR A FINALES DE 2018.,NÚMERO DE ESTUDIANTES ATENDIDOS EN LA SEDE BOSA - EL PORVENIR A FINALES DE 2018.,100,,2018-08-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
291,133,,rberdugo,OAPC,MEDIR LA CANTIDAD DE ESTUDIANTES QUE INGRESAN CADA PERIODO A PRIMER SEMESTRE EN LA UNIVERSIDAD PARA EVALUAR LA AMPLIACIÓN DE COBERTURA A PARTIR DE NUEVOS CUPOS EN PROYECTOS CURRICULARES EXISTENTES Y A PARTIR DE LA CREACIÓN Y PUESTA EN FUNCIONAMIENTO DE NU,,NÚMERO DE ESTUDIANTES ATENDIDOS EN LA SEDE BOSA - EL PORVENIR A FINALES DEL II SEMESTRE DE 2018.,NÚMERO DE ESTUDIANTES ATENDIDOS EN LA SEDE BOSA - EL PORVENIR A FINALES DEL II SEMESTRE DE 2018.,100,,2018-08-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
292,133,,rberdugo,OAPC,"REALIZAR UN INFORME SEMESTRAL DE LA INFORMACIÓN PRESUPUESTAL REMITIDA POR LA FACULTAD DE MEDIO AMBIENTE Y RECURSOS NATURALES, ANTES DE REALIZAR EL REPORTE DE LA ACCIÓN AMBIENTAL EN EL INFORME DE SEGUIMIENTO DEL PLAN DE ACCIÓN CUATRIENAL AMBIENTAL - PACA, ",,INFOME DE SEGUIMIENTO DE INFORMACIÓN PRESUPUESTAL,INFOME DE SEGUIMIENTO DE INFORMACIÓN PRESUPUESTAL,100,,2018-08-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
293,134,,rberdugo,VAF,ELABORAR DOCUMENTO BIMESTRAL DE EJECUCIÓN DE GASTOS E INGRESOS Y REMITIRLO A CADA RESPONSABLE,,INFORMES ELABORADOS Y REMITIDOS/6,INFORMES ELABORADOS Y REMITIDOS/6,100,,2018-09-01,2019-07-25,,,vicerrecadmin,Vicerrector administrativo,vicerrecadmin@udistrital.edu.co,2
294,135,,rberdugo,OAPC,"LLEVAR A CABO REUNIONES BIMESTRALES DE SEGUIMIENTO, TENIENDO COMO BASES EL INFORME DE EJECUCIÓN DE GASTOS E INGRESOS",,REUNIONES DE SEGUIMIENTO REALIZADAS/6,REUNIONES DE SEGUIMIENTO REALIZADAS/6,100,,2018-09-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
295,135,,rberdugo,OAPC,"FORMULAR UNA BATERÍA DE INDICADORES QUE PERMITAN REALIZAR SEGUIMIENTO A GESTIÓN AMBIENTAL DE LA UNIVERSIDAD, EN EL MARCO DE LAS ACTIVIDADES PROPIAS DEL SISTEMA DE GESTIÓN AMBIENTAL.",,BATERÍA DE INDICADORES Y HOJA DE VIDA DE CADA INDICADOR,BATERÍA DE INDICADORES Y HOJA DE VIDA DE CADA INDICADOR,100,,2018-08-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
296,135,,rberdugo,OAPC,"REALIZAR LA APLICACIÓN DE LA BATERÍA DE INDICADORES PROPUESTAS, PARA MEDIR LA GESTIÓN AMBIENTAL DE LA UNIVERSIDAD.",,INDICADORES APLICADOS / INDICADORES ESTABLECIDOS,INDICADORES APLICADOS / INDICADORES ESTABLECIDOS,100,,2018-01-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
297,135,,rberdugo,OAPC,"SEGUIMIENTO Y EVALUACIÓN DE LOS RESULTADOS DE LOS INDICADORES, CON EL FIN DE ANALIZAR SU COMPORTAMIENTO Y FAVORECER LA TOMA DE DECISIONES FRENTE A LA GESTIÓN AMBIENTAL REALIZADA POR LA UNIVERSIDAD.",,INDICADORES CON SEGUIMIENTO / TOTAL DE INDICADORES,INDICADORES CON SEGUIMIENTO / TOTAL DE INDICADORES,100,,2018-07-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
298,136,,rberdugo,DRH,REALIZAR LA CONSILIDADCION DE UNA BASE DE DATOS CON INFORMACION DE LOS REGISTROS DE INGRESO DE CUOTAS PARTES,,ENTIDADES CUOTAPARTISTAS /INGRESOS RECIBOS,ENTIDADES CUOTAPARTISTAS /INGRESOS RECIBOS,100,,2018-09-30,2019-07-25,,,rechumanos,Jefe de División de Recursos Humanos,rechumanos@udistrital.edu.co,2
299,137,,rberdugo,OAPC,REALIZAR EN EL PRIMER SEMESTRE DEL AÑO LOS ESTUDIOS PREVIOS PARA LA CONTRATACIÓN DE LA ELABORACIÓN DE LOS AVALÚOS DE LOS BIENES INMUEBLES PROPIEDAD DE LA UNIVERSIDAD DISTRTITAL.,,NÚMERO DE ESTUDIOS PREVIOS GENERADOS,NÚMERO DE ESTUDIOS PREVIOS GENERADOS,100,,2018-08-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
300,137,,rberdugo,OAPC,"REMITIR A LA SECCIÓN DE CONTABILIDAD EL INFORME FINAL DE AVALÚOS ENTREGADO POR EL CONTRATISTA, DE LA VIGENCIA CORRESPONDIENTE, CUMPLIENDO LO ESTABLECIDO EN EL NUEVO MARCO NORMATIVO CONTABLE,  PARA SU DEBIDO REGISTRO.",,INFORME FINAL DE AVALÚOS.,INFORME FINAL DE AVALÚOS.,100,,2018-08-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
301,137,,rberdugo,OAPC,ASISTIR A LA MESAS DE TRABAJO PROGRAMADAS POR EL DADEP PARA LA NORMALIZACIÓN DE LA TENECIA DE LA SEDE B THOMAS JEFFERSON COLEGIO EXTERNADO NACIONAL CAMILO TORRES,,ACTAS DE REUNIÓN,ACTAS DE REUNIÓN,100,,2018-08-01,2019-07-25,,,planeac,Jefe Oficina Asesora de Planeación y Control,planeac@udistrital.edu.co,2
302,137,,rberdugo,SCON,"REALIZAR EL REGISTRO CONTABLE DE LOS AVALÚOS DE LOS BIENES INMUEBLES DE PROPIEDAD DE LA UNIVERSIDAD, REMITIDOS POR LA OFICINA ASESORA DE PLANEACIÓN Y CONTROL.",,REGISTRO CONTABLE GENERADO,REGISTRO CONTABLE GENERADO,100,,2018-08-01,2019-07-25,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
303,138,,rberdugo,SCON,"RECONOCER LA CONSTRUCCIÓN DE LA CIUDADELA PORVENIR BOSA, DE CONFORMIDAD CON EL AVALÚO TÉCNICO PRACTICADO A LOS INMUEBLES DE LA UNIVERSIDAD EN LA VIGENCIA 2018 Y DE SEGUN EL ACTA DE TERMINACIÓN DE LA OBRA, DE ACUERDO CON EL ESTIPULADO POR LA CONTADURÍA GEN",,INFORMACIÓN REPORTADA/ INFORMACIÓN REGISTRADA *100,INFORMACIÓN REPORTADA/ INFORMACIÓN REGISTRADA *100,100,,2018-08-08,2019-07-25,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
304,139,,rberdugo,SCON,RECONOCER A VALOR RAZONABLE LOS INMUEBLES EN MENCIÓN DE CONFORMIDAD CON EL AVALÚO TÉCNICO PRACTICADO A LOS INMUEBLES DE LA UNIVERSIDAD EN LA VIGENCIA 2018  DE ACUERDO CON EL ESTIPULADO POR LA CONTADURÍA GENERAL DE LA NACIÓN - CGN A TRAVÉS DE LA RESOLUCIÓN,,INFORMACIÓN REPORTADA/ INFORMACIÓN REGISTRADA *100,INFORMACIÓN REPORTADA/ INFORMACIÓN REGISTRADA *100,100,,2018-08-08,2019-07-25,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
305,140,,rberdugo,SCON,ACTUALIZAR EL PROCEDIMIENTO PARA LA CONCILIACIÓN Y REPORTE DE OPERACIONES RECIPROCAS Y FORMALIZARLO EN EL SISTEMA SIGUD.,,"PROCEDIMIENTO  ACTUALIZADO,  FORMALIZADO Y PUBLICADO PARA CONCILIACIÓN DE OPERACIONES RECIPROCAS","PROCEDIMIENTO  ACTUALIZADO,  FORMALIZADO Y PUBLICADO PARA CONCILIACIÓN DE OPERACIONES RECIPROCAS",100,,2018-08-08,2019-07-25,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
306,141,,rberdugo,VAF,SOLICITAR CONCEPTO AL MINISTERIO DE HACIENDA EN LO REFERENTE PAGO DE LOS INTERESES DE CUOTAS PARTES PENSIONALES,,NUMERO DE REQUERIMIENTOS DE PAGO DE CUOTAS PARTES PENSIONALES/ TOTAL DE PAGOS EFECTUADOS,NUMERO DE REQUERIMIENTOS DE PAGO DE CUOTAS PARTES PENSIONALES/ TOTAL DE PAGOS EFECTUADOS,100,,2018-09-30,2019-07-25,,,vicerrecadmin,Vicerrector administrativo,vicerrecadmin@udistrital.edu.co,2
307,142,,rberdugo,DRH,"REALIZAR LA VERIFICACION DE LA  INFORMACIÓN  Y SITUACIÓN  DE  LOS PENSIONADOS PARA SER ENTREGDADOS AL ACTUARIO, Y SU REMISION A CONTABILIDAD PARA SER INCORPORADOS EN LOS ESTADOS FINANCIEROS.",,INFORME DEL CALCULO ACTUARIAL/ESTUDIO CALCULO ACTUARIAL,INFORME DEL CALCULO ACTUARIAL/ESTUDIO CALCULO ACTUARIAL,100,,2018-09-30,2019-07-25,,,rechumanos,Jefe de División de Recursos Humanos,rechumanos@udistrital.edu.co,2
308,143,,rberdugo,SCON,AJUSTAR EL VALOR DEL CALCULO ACTUARIAL DE CONFORMIDAD CON EL ESTUDIO ACTUARIAL VIGENCIA 2018 DE ACUERDO CON EL ESTIPULADO POR LA CONTADURÍA GENERAL DE LA NACIÓN - CGN A TRAVÉS DE LA RESOLUCIÓN 533 Y EL INSTRUCTIVO NO. 002 DEL 8 DE OCTUBRE DEL 2015 Y SUS M,,INFORMACIÓN REPORTADA/ INFORMACIÓN REGISTRADA *100,INFORMACIÓN REPORTADA/ INFORMACIÓN REGISTRADA *100,100,,2018-08-08,2019-07-25,,,contab,Jefe Sección de Contabilidad,contab@udistrital.edu.co,2
309,144,,rberdugo,IDEXUD,"GENERAR Y SOCIALIZAR UN MANUAL OPERATIVO QUE CUMPLA CON LOS PRINCIPIOS DE CONTRATACIÓN DE LA UNIVERSIDAD DISTRITA QUE INCLUYA LOS RESPECTIVOS PROCESOS, PROCEDIMIENTOS, FORMATOS Y REQUISITOS, ASÍ COMO SU MECANISMO DE CONTROL Y SEGUIMIENTO.",,MANUAL GENERADO Y SOCIALIZADO / MANUAL PROYECTADO,MANUAL GENERADO Y SOCIALIZADO / MANUAL PROYECTADO,100,,2018-07-26,2019-07-25,,,idexud,Director del IDEXUD,idexud@udsitrital.edu.co,2
310,144,,rberdugo,IDEXUD,"SOLICITAR AL CSU, LA REGLAMENTACIÓN DE UNA CANASTA DE COSTOS ESPECIFICA PARA LOS PROYECTOS DE AMPLIACION DE COBERTURA QUE PERMITA UNA EJECUCION PRESUPUESTAL AJUSTADA",,CANASTA REGLAMENTADA / CANASTA SOLICITADA,CANASTA REGLAMENTADA / CANASTA SOLICITADA,100,,2018-07-26,2019-07-25,,,idexud,Director del IDEXUD,idexud@udsitrital.edu.co,2
311,144,,rberdugo,IDEXUD,SOLICITAR LA ASIGNACION DE UNA SEDE PROPIA PARA LA EJECUCION DE LOS PROYECTOS DE AMPLIACION DE COBERTURA,,ACCION YA CUMPLIDA,ACCION YA CUMPLIDA,100,,2018-07-26,2019-07-25,,,idexud,Director del IDEXUD,idexud@udsitrital.edu.co,2
312,144,,rberdugo,IDEXUD,"SOLICITAR AL CSU, LA REGLAMENTACIÓN DE UNA CANASTA DE COSTOS ESPECIFICA PARA LOS PROYECTOS DE AMPLIACION DE COBERTURA QUE PERMITA UNA EJECUCION PRESUPUESTAL AJUSTADA",,CANASTA REGLAMENTADA / CANASTA SOLICITADA,CANASTA REGLAMENTADA / CANASTA SOLICITADA,100,,2018-07-26,2019-07-25,,,idexud,Director del IDEXUD,idexud@udsitrital.edu.co,2
313,144,,rberdugo,IDEXUD,"SOLICITAR AL CSU, LA REGLAMENTACION ESPECIFICA PARA LA ASIGNACION DE ESTIMULOS ACADEMICOS A LOS DOCENTES PARTICIPANTES DE LOS PROYECTOS DE AMPLIACION DE COBERTURA",,REGLAMENTACIÓN EXPEDIDA / REGLAMENTACIÓN SOLICITADA,REGLAMENTACIÓN EXPEDIDA / REGLAMENTACIÓN SOLICITADA,100,,2018-07-26,2019-07-25,,,idexud,Director del IDEXUD,idexud@udsitrital.edu.co,2
314,144,,rberdugo,IDEXUD,"SOLICITAR AL CSU, LA REGLAMENTACIÓN DE UNA CANASTA DE COSTOS ESPECIFICA PARA LOS PROYECTOS DE AMPLIACION DE COBERTURA QUE PERMITA UNA EJECUCION PRESUPUESTAL AJUSTADA",,CANASTA REGLAMENTADA / CANASTA SOLICITADA,CANASTA REGLAMENTADA / CANASTA SOLICITADA,100,,2018-07-26,2019-07-25,,,idexud,Director del IDEXUD,idexud@udsitrital.edu.co,2
315,144,,rberdugo,IDEXUD,"SOLICITAR AL CSU, LA REGLAMENTACIÓN DE UNA CANASTA DE COSTOS ESPECIFICA PARA LOS PROYECTOS DE AMPLIACION DE COBERTURA QUE PERMITA UNA EJECUCION PRESUPUESTAL AJUSTADA",,CANASTA REGLAMENTADA / CANASTA SOLICITADA,CANASTA REGLAMENTADA / CANASTA SOLICITADA,100,,2018-07-26,2019-07-25,,,idexud,Director del IDEXUD,idexud@udsitrital.edu.co,2
316,144,,rberdugo,IDEXUD,"GENERAR Y SOCIALIZAR UN MANUAL OPERATIVO QUE CUMPLA CON LOS PRINCIPIOS DE CONTRATACIÓN DE LA UNIVERSIDAD DISTRITA QUE INCLUYA LOS RESPECTIVOS PROCESOS, PROCEDIMIENTOS, FORMATOS Y REQUISITOS, ASÍ COMO SU MECANISMO DE CONTROL Y SEGUIMIENTO.",,MANUAL GENERADO Y SOCIALIZADO / MANUAL PROYECTADO,MANUAL GENERADO Y SOCIALIZADO / MANUAL PROYECTADO,100,,2018-07-26,2019-07-25,,,idexud,Director del IDEXUD,idexud@udsitrital.edu.co,2
317,144,,rberdugo,IDEXUD,"GENERAR Y SOCIALIZAR UN MANUAL OPERATIVO QUE CUMPLA CON LOS PRINCIPIOS DE CONTRATACIÓN DE LA UNIVERSIDAD DISTRITA QUE INCLUYA LOS RESPECTIVOS PROCESOS, PROCEDIMIENTOS, FORMATOS Y REQUISITOS, ASÍ COMO SU MECANISMO DE CONTROL Y SEGUIMIENTO.",,MANUAL GENERADO Y SOCIALIZADO / MANUAL PROYECTADO,MANUAL GENERADO Y SOCIALIZADO / MANUAL PROYECTADO,100,,2018-07-26,2019-07-25,,,idexud,Director del IDEXUD,idexud@udsitrital.edu.co,2
